epoch,acc,loss,lr,top_k_categorical_accuracy,val_acc,val_loss,val_top_k_categorical_accuracy
19,0.7928396463394165,1.5281156301498413,0.001,0.9331234693527222,0.6156799793243408,1.7295324802398682,0.835099995136261
20,0.7950181365013123,1.5127549171447754,0.001,0.933774471282959,0.6151400208473206,1.7329460382461548,0.8349199891090393
21,0.7958033680915833,1.5058759450912476,0.001,0.9341631531715393,0.6152399778366089,1.735013484954834,0.8353800177574158
22,0.7961499094963074,1.5017350912094116,0.001,0.9344753623008728,0.614799976348877,1.7368084192276,0.834559977054596
23,0.7965573668479919,1.496871829032898,0.001,0.934715747833252,0.614799976348877,1.7386815547943115,0.8347600102424622
24,0.7972614169120789,1.4939063787460327,0.001,0.9350513815879822,0.614139974117279,1.740322232246399,0.8351799845695496
25,0.7972410917282104,1.4893243312835693,0.001,0.9351567625999451,0.6144800186157227,1.741450309753418,0.8347600102424622
26,0.7979193925857544,1.4852262735366821,0.001,0.9353846907615662,0.6147199869155884,1.7435382604599,0.835099995136261
27,0.7984415888786316,1.4816641807556152,0.001,0.9355602860450745,0.6146199703216553,1.7456634044647217,0.8343200087547302
28,0.7990894317626953,1.4763283729553223,0.001,0.9358920454978943,0.6139400005340576,1.7477818727493286,0.8341799974441528
29,0.8010103106498718,1.4649405479431152,1e-04,0.9365242719650269,0.614579975605011,1.7469309568405151,0.8344799876213074
30,0.8007543087005615,1.463305115699768,1e-04,0.9366990923881531,0.6147599816322327,1.7471433877944946,0.8344799876213074
31,0.8007426261901855,1.4637562036514282,1e-04,0.9366296529769897,0.6144800186157227,1.7475346326828003,0.8343799710273743
32,0.8011406660079956,1.4629542827606201,1e-04,0.9367716908454895,0.6146000027656555,1.7475736141204834,0.8341799974441528
33,0.8010930418968201,1.4628832340240479,1e-04,0.9365820288658142,0.614579975605011,1.7481682300567627,0.8342199921607971
34,0.8014700412750244,1.4612475633621216,1e-04,0.9366694688796997,0.6144400238990784,1.7483223676681519,0.8342999815940857
35,0.8013834357261658,1.4598230123519897,1e-04,0.9367045760154724,0.614359974861145,1.748511552810669,0.8343799710273743
36,0.8010868430137634,1.4620333909988403,1e-04,0.9367662668228149,0.6140599846839905,1.748571515083313,0.8341799974441528
37,0.8013381361961365,1.4601271152496338,1e-04,0.9367467164993286,0.6146399974822998,1.7487225532531738,0.8341799974441528
38,0.8011078834533691,1.460724115371704,1e-04,0.936767041683197,0.6145399808883667,1.7487916946411133,0.8342400193214417
39,0.8013561367988586,1.460235834121704,1e-04,0.9368224143981934,0.6145200133323669,1.7491570711135864,0.8341599702835083
40,0.8017861843109131,1.4587719440460205,1e-04,0.9367514252662659,0.6145200133323669,1.7488048076629639,0.8339400291442871
41,0.8014271259307861,1.458621621131897,1e-04,0.9367373585700989,0.6146799921989441,1.7492749691009521,0.8342199921607971
42,0.8015598058700562,1.4589128494262695,1e-04,0.9367311000823975,0.6144800186157227,1.7495707273483276,0.8341400027275085
43,0.8020164370536804,1.456780195236206,1e-04,0.9371549487113953,0.6145200133323669,1.7495086193084717,0.8341799974441528
44,0.8014903664588928,1.4585245847702026,1e-04,0.9367061257362366,0.6141800284385681,1.7500195503234863,0.8341599702835083
45,0.8017120361328125,1.4573123455047607,1e-04,0.9369168877601624,0.6144000291824341,1.7499619722366333,0.8341599702835083
46,0.8016535043716431,1.4562740325927734,1e-04,0.9370784759521484,0.614359974861145,1.7503058910369873,0.8343200087547302
47,0.801293671131134,1.4576692581176758,1e-04,0.9369020462036133,0.614579975605011,1.7504098415374756,0.8343799710273743
48,0.801863431930542,1.4555130004882812,1e-04,0.9369363784790039,0.6144599914550781,1.7503843307495117,0.8343999981880188
49,0.8018923401832581,1.4547865390777588,1e-04,0.9370659589767456,0.6140999794006348,1.7510625123977661,0.8341799974441528
